timestamp	name	type
2017-09-04 09:18:03.336842	Mio Mio Cola	cola
2017-09-04 00:30:35.062737	JEVER	bier
2017-09-03 23:24:59.531955	JEVER	bier
2017-09-03 21:40:50.499976	JEVER	bier
2017-09-03 20:51:49.984015	Krombacher Radler	bier
2017-09-03 20:00:57.549138	JEVER	bier
2017-09-03 17:01:05.731129	Jacobinus Bierspezialität	bier
2017-09-03 16:28:50.388062	Mio Mio Cola	cola
2017-09-03 16:00:49.454013	fritz-kola (0.33)	cola
2017-09-03 15:50:32.191658	Mio Mio Cola	cola
2017-09-03 15:45:28.406258	MIO-MIO-MATE	mate
2017-09-03 12:56:15.219947	Mio Mio Cola	cola
2017-09-03 00:14:26.234004	Mio Mio Cola	cola
2017-09-03 00:12:08.679126	JEVER	bier
2017-09-02 22:17:58.789452	JEVER	bier
2017-09-02 21:10:49.290767	Fortuna Apfelschorle	saft
2017-09-02 20:13:29.535873	JEVER	bier
2017-09-02 19:07:05.975732	fritz-kola (0.33)	cola
2017-09-02 17:52:56.296466	Mio Mio Cola	cola
2017-09-02 17:42:55.159237	Mio Mio Cola	cola
2017-09-02 15:40:35.143967	MIO-MIO-MATE	mate
2017-09-02 14:48:20.835646	Mio Mio Cola	cola
2017-09-02 13:02:38.475391	Mio Mio Cola	cola
2017-09-02 00:17:01.393026	JEVER	bier
2017-09-01 23:26:36.437107	JEVER	bier
2017-09-01 22:45:05.084288	Club-Mate	mate
2017-09-01 21:52:46.887964	JEVER	bier
2017-09-01 20:52:21.183068	JEVER	bier
2017-09-01 18:55:09.307313	Jever Fun Alkoholfrei	saft
2017-09-01 18:35:15.120745	Edeka Mineralwasser	wasser
2017-09-01 17:58:45.285039	Mio Mio Cola	cola
2017-09-01 16:02:31.638114	Mio Mio Cola	cola
2017-08-31 22:24:33.947526	JEVER	bier
2017-08-31 21:02:10.726373	JEVER	bier
2017-08-31 19:31:16.519616	JEVER	bier
2017-08-31 19:05:10.099402	JEVER	bier
2017-08-31 19:03:41.7855	MIO-MIO-MATE	mate
2017-08-31 17:54:49.419747	MIO-MIO-MATE	mate
2017-08-31 16:06:35.624459	Mio Mio Cola	cola
2017-08-31 13:49:42.017765	Fortuna Apfelschorle	saft
2017-08-31 11:37:49.44991	Mio-Mio Banana	mate
2017-08-30 20:10:07.682676	JEVER	bier
2017-08-30 20:09:52.469432	JEVER	bier
2017-08-30 17:57:11.663907	Mio Mio Cola	cola
2017-08-30 16:24:41.76272	MIO-MIO-MATE	mate
2017-08-30 15:19:52.188726	Mio Mio Cola	cola
2017-08-29 22:13:08.573847	BECKS	bier
2017-08-29 21:14:30.593991	Mio Mio Cola	cola
2017-08-29 20:39:02.951325	Mio Mio Cola	cola
2017-08-29 20:35:28.962311	Esch-weger	bier
2017-08-29 20:25:24.259855	Esch-weger	bier
2017-08-29 20:12:55.123298	Mio Mio Cola	cola
2017-08-29 20:08:34.327309	MIO-MIO-MATE	mate
2017-08-29 20:06:47.150155	Mio Mio Cola	cola
2017-08-29 19:40:03.939123	MIO-MIO-MATE	mate
2017-08-29 19:11:56.9985	JEVER	bier
2017-08-29 19:11:50.172034	JEVER	bier
2017-08-29 19:11:47.555553	Jacobinus Bierspezialität	bier
2017-08-29 19:11:42.692848	Jacobinus Bierspezialität	bier
2017-08-29 18:25:04.96057	Mio Mio Cola	cola
2017-08-29 18:21:10.782706	Esch-weger	bier
2017-08-29 18:18:53.650835	Mio Mio Cola	cola
2017-08-29 18:16:54.601781	fritz-kola (0.33)	cola
2017-08-29 17:08:23.818856	fritz-kola (0.33)	cola
2017-08-29 17:04:54.771161	MIO MIO Ginger	mate
2017-08-29 16:53:11.037109	MIO MIO Ginger	mate
2017-08-28 18:12:43.362518	MIO MIO Ginger	mate
2017-08-28 17:20:49.941868	fritz-kola (0.33)	cola
2017-08-28 16:03:06.717382	fritz-kola (0.33)	cola
2017-08-27 02:27:45.805314	JEVER	bier
2017-08-27 00:37:17.574993	Esch-weger	bier
2017-08-26 21:51:41.997968	Jever Fun Alkoholfrei	saft
2017-08-26 21:43:14.955884	MIO MIO Ginger	mate
2017-08-26 19:51:37.925501	fritz-kola (0.33)	cola
2017-08-26 19:47:08.790235	MIO MIO Ginger	mate
2017-08-26 18:50:34.229305	fritz-kola (0.33)	cola
2017-08-26 18:42:41.709989	fritz-kola (0.33)	cola
2017-08-26 17:41:17.28343	MIO-MIO-MATE	mate
2017-08-26 15:30:30.415247	Mio-Mio Banana	mate
2017-08-26 15:26:49.201667	MIO MIO Ginger	mate
2017-08-26 15:26:27.204509	MIO-MIO-MATE	mate
2017-08-25 19:34:31.36382	MIO MIO Ginger	mate
2017-08-25 19:01:24.949093	fritz-kola (0.33)	cola
2017-08-25 01:37:37.939254	JEVER	bier
2017-08-24 20:23:09.705303	MIO MIO Ginger	mate
2017-08-24 19:09:42.722436	JEVER	bier
2017-08-24 16:24:16.866797	MIO-MIO-MATE	mate
2017-08-24 14:33:19.158671	MIO-MIO-MATE	mate
2017-08-23 22:52:51.570312	JEVER	bier
2017-08-23 22:52:38.890371	Esch-weger	bier
2017-08-23 21:44:34.15436	JEVER	bier
2017-08-23 21:07:53.961352	fritz-kola (0.33)	cola
2017-08-23 19:47:20.500932	JEVER	bier
2017-08-23 19:27:46.330333	MIO-MIO-MATE	mate
2017-08-23 18:43:49.169594	MIO-MIO-MATE	mate
2017-08-23 00:50:29.569717	Fortuna Apfelschorle	saft
2017-08-22 23:52:46.640807	fritz-kola (0.33)	cola
2017-08-22 22:14:43.307522	Mio Mio Cola	cola
2017-08-22 21:55:31.324958	Esch-weger	bier
2017-08-22 21:44:33.532037	Esch-weger	bier
2017-08-22 21:10:51.923505	BECKS	bier
2017-08-22 21:07:57.863415	Mio-Mio Banana	mate
2017-08-22 21:02:32.630085	Esch-weger	bier
2017-08-22 20:45:07.040152	Esch-weger	bier
2017-08-22 20:19:38.523676	fritz-kola (0.33)	cola
2017-08-22 19:24:45.167945	Esch-weger	bier
2017-08-22 19:22:47.425242	Mio-Mio Banana	mate
2017-08-22 19:22:15.385625	Mio Mio Cola	cola
2017-08-22 18:31:59.723841	MIO-MIO-MATE	mate
2017-08-22 18:21:18.019565	MIO MIO Ginger	mate
2017-08-22 18:12:39.703236	Esch-weger	bier
2017-08-22 18:07:53.182693	MIO-MIO-MATE	mate
2017-08-22 17:56:02.03832	Jacobinus Bierspezialität	bier
2017-08-22 17:55:00.917344	MIO-MIO-MATE	mate
2017-08-22 17:23:10.522114	Mio Mio Cola	cola
2017-08-22 16:30:56.986826	Mio-Mio Banana	mate
2017-08-22 16:30:44.042442	Waldecker Sport	saft
2017-08-21 20:35:05.474974	Esch-weger	bier
2017-08-21 19:40:31.604596	Esch-weger	bier
2017-08-21 18:21:00.415524	Esch-weger	bier
2017-08-21 16:08:51.077805	Mio Mio Cola	cola
2017-08-20 14:10:17.857264	MIO MIO Ginger	mate
2017-08-19 23:59:25.735864	Jacobinus Bierspezialität	bier
2017-08-19 23:17:28.426581	Jacobinus Bierspezialität	bier
2017-08-19 22:13:45.047689	Esch-weger	bier
2017-08-19 21:20:30.104679	Mio Mio Cola	cola
2017-08-19 20:22:10.719754	Esch-weger	bier
2017-08-19 19:17:04.069512	fritz-kola (0.33)	cola
2017-08-19 18:56:42.687732	Jacobinus Bierspezialität	bier
2017-08-19 18:02:11.193472	MIO-MIO-MATE	mate
2017-08-19 17:58:00.55209	Esch-weger	bier
2017-08-19 17:11:37.821745	Mio Mio Cola	cola
2017-08-19 15:54:32.076528	MIO MIO Ginger	mate
2017-08-19 15:34:56.034498	MIO MIO Ginger	mate
2017-08-19 15:07:36.575593	MIO MIO Ginger	mate
2017-08-19 14:57:24.253184	MIO MIO Ginger	mate
2017-08-19 10:32:53.804678	Club-Mate Granat	mate
2017-08-19 00:24:10.779811	Mio Mio Cola	cola
2017-08-18 19:51:29.450636	fritz-kola (0.33)	cola
2017-08-18 19:03:24.324281	MIO MIO Ginger	mate
2017-08-18 17:32:22.73059	MIO-MIO-MATE	mate
2017-08-17 20:30:26.347915	Esch-weger	bier
2017-08-17 19:04:24.792458	Esch-weger	bier
2017-08-17 19:02:24.854093	Mio Mio Cola	cola
2017-08-17 18:14:31.754291	Esch-weger	bier
2017-08-17 18:14:16.839128	Esch-weger	bier
2017-08-17 17:23:43.85492	Esch-weger	bier
2017-08-17 16:43:06.875845	Fortuna Apfelschorle	saft
2017-08-17 14:21:43.964492	fritz-kola (0.33)	cola
2017-08-17 11:44:53.858432	MIO MIO Ginger	mate
2017-08-17 11:16:20.19074	MIO MIO Ginger	mate
2017-08-16 14:18:38.226528	Fortuna Apfelschorle	saft
2017-08-16 13:08:11.267699	Mio Mio Cola	cola
2017-08-16 12:37:39.287501	MIO-MIO-MATE	mate
2017-08-15 23:46:00.977232	Esch-weger	bier
2017-08-15 23:31:53.165428	JEVER	bier
2017-08-15 22:26:57.660421	fritz-kola (0.33)	cola
2017-08-15 22:22:48.412801	JEVER	bier
2017-08-15 22:09:40.244717	Fortuna Apfelschorle	saft
2017-08-15 21:44:01.656355	Esch-weger	bier
2017-08-15 21:39:19.123366	Esch-weger	bier
2017-08-15 21:01:06.045522	JEVER	bier
2017-08-15 20:44:41.078171	MIO MIO Ginger	mate
2017-08-15 20:36:09.251564	Esch-weger	bier
2017-08-15 20:13:25.311004	Jacobinus Bierspezialität	bier
2017-08-15 20:13:11.97839	fritz-kola (0.33)	cola
2017-08-15 19:52:39.679788	Esch-weger	bier
2017-08-15 19:41:23.315257	Jever Fun Alkoholfrei	saft
2017-08-15 19:33:35.71534	Esch-weger	bier
2017-08-15 19:33:25.656995	Esch-weger	bier
2017-08-15 19:15:08.683104	Fortuna Apfelschorle	saft
2017-08-15 18:49:24.017071	Mio Mio Cola	cola
2017-08-15 18:48:50.360401	MIO-MIO-MATE	mate
2017-08-15 18:37:21.364099	JEVER	bier
2017-08-15 18:25:36.381105	MIO MIO Ginger	mate
2017-08-15 18:25:24.932007	MIO-MIO-MATE	mate
2017-08-15 18:21:42.705814	Mio Mio Cola	cola
2017-08-15 18:01:09.21836	BECKS	bier
2017-08-15 17:44:14.315596	JEVER	bier
2017-08-15 17:40:40.381759	MIO MIO Ginger	mate
2017-08-15 17:36:07.853369	MIO MIO Ginger	mate
2017-08-15 17:30:28.128323	MIO MIO Ginger	mate
2017-08-15 17:26:40.695416	MIO-MIO-MATE	mate
2017-08-15 17:12:45.163935	MIO-MIO-MATE	mate
2017-08-15 16:59:26.857092	MIO MIO Ginger	mate
2017-08-15 15:11:21.792906	Club-Mate	mate
2017-08-15 14:49:56.935616	Mio Mio Cola	cola
2017-08-14 16:25:36.826353	fritz-kola (0.33)	cola
2017-08-14 14:57:22.606703	Mio Mio Cola	cola
2017-08-13 23:47:29.327807	Esch-weger	bier
2017-08-13 23:01:15.428759	Esch-weger	bier
2017-08-13 21:55:41.984412	Esch-weger	bier
2017-08-13 20:22:26.685744	Esch-weger	bier
2017-08-13 19:55:08.809822	Mio Mio Cola	cola
2017-08-13 19:29:50.584418	Jacobinus Bierspezialität	bier
2017-08-13 18:33:06.40118	BECKS	bier
2017-08-13 18:16:52.592791	Mio Mio Cola	cola
2017-08-13 13:26:27.205325	Mio Mio Cola	cola
2017-08-12 22:55:56.788088	BECKS	bier
2017-08-12 22:55:24.195451	Esch-weger	bier
2017-08-12 22:48:39.467997	Fortuna Apfelschorle	saft
2017-08-12 22:26:31.542456	Fortuna Apfelschorle	saft
2017-08-12 22:19:24.764352	Jacobinus Bierspezialität	bier
2017-08-12 22:05:38.861297	Mio Mio Cola	cola
2017-08-12 21:48:14.352464	MIO-MIO-MATE	mate
2017-08-12 21:00:53.493004	Jacobinus Bierspezialität	bier
2017-08-12 20:45:38.227239	Mio Mio Cola	cola
2017-08-12 20:38:04.784478	Esch-weger	bier
2017-08-12 20:28:31.387024	Jacobinus Bierspezialität	bier
2017-08-12 19:46:12.383218	Mio Mio Cola	cola
2017-08-12 18:37:05.292038	Esch-weger	bier
2017-08-12 18:30:21.345966	Club-Mate	mate
2017-08-12 18:02:25.320394	Esch-weger	bier
2017-08-12 17:57:59.506584	Mio Mio Cola	cola
2017-08-12 17:49:38.457388	Mio Mio Cola	cola
2017-08-12 16:40:34.681621	Caldener Medium	wasser
2017-08-12 15:57:56.737045	Caldener Medium	wasser
2017-08-12 15:37:22.703672	Mio Mio Cola	cola
2017-08-11 22:17:24.516589	Esch-weger	bier
2017-08-11 21:26:38.574846	Jacobinus Bierspezialität	bier
2017-08-11 21:26:25.628812	Mio Mio Cola	cola
2017-08-11 20:24:23.45561	Esch-weger	bier
2017-08-11 19:29:03.15137	Jacobinus Bierspezialität	bier
2017-08-11 19:26:01.343388	MIO-MIO-MATE	mate
2017-08-11 17:41:59.110014	Mio Mio Cola	cola
2017-08-10 19:35:46.492003	Esch-weger	bier
2017-08-10 18:40:07.759865	Jacobinus Bierspezialität	bier
2017-08-10 17:39:17.945367	Esch-weger	bier
2017-08-10 17:11:39.294498	Esch-weger	bier
2017-08-10 11:33:15.402162	Mio Mio Cola	cola
2017-08-09 23:01:43.095633	Mio Mio Cola	cola
2017-08-09 21:43:03.87641	Mio Mio Cola	cola
2017-08-09 21:02:03.198382	MIO MIO Ginger	mate
2017-08-09 20:23:01.817821	MIO MIO Ginger	mate
2017-08-09 01:21:26.972503	MIO-MIO-MATE	mate
2017-08-09 01:20:56.432313	MIO MIO Ginger	mate
2017-08-09 00:59:48.341999	BECKS	bier
2017-08-08 23:14:52.559824	Jacobinus Bierspezialität	bier
2017-08-08 23:07:40.692234	BECKS	bier
2017-08-08 23:07:27.273681	BECKS	bier
2017-08-08 23:01:09.379136	Esch-weger	bier
2017-08-08 22:58:17.106805	Esch-weger	bier
2017-08-08 22:58:04.44661	Esch-weger	bier
2017-08-08 22:57:52.661283	Esch-weger	bier
2017-08-08 22:57:33.790105	Jacobinus Bierspezialität	bier
2017-08-08 22:05:59.058676	BECKS	bier
2017-08-08 21:30:40.186143	Esch-weger	bier
2017-08-08 21:30:32.90811	Esch-weger	bier
2017-08-08 21:10:05.997837	Esch-weger	bier
2017-08-08 21:00:27.450721	JEVER	bier
2017-08-08 20:47:47.388947	Esch-weger	bier
2017-08-08 20:47:01.09645	Mio Mio Cola	cola
2017-08-08 20:46:42.966932	Esch-weger	bier
2017-08-08 20:41:35.824213	Esch-weger	bier
2017-08-08 20:22:21.308142	Esch-weger	bier
2017-08-08 20:09:39.366564	Mio Mio Cola	cola
2017-08-08 19:59:30.658803	Esch-weger	bier
2017-08-08 19:46:12.737727	Esch-weger	bier
2017-08-08 18:40:08.685497	fritz-kola (0.33)	cola
2017-08-08 18:35:59.082333	MIO-MIO-MATE	mate
2017-08-08 18:32:25.151681	Esch-weger	bier
2017-08-08 18:09:44.335622	Mio Mio Cola	cola
2017-08-08 17:46:41.362342	Mio Mio Cola	cola
2017-08-08 17:46:33.60723	MIO-MIO-MATE	mate
2017-08-08 17:42:24.416944	Esch-weger	bier
2017-08-08 17:40:08.010366	Esch-weger	bier
2017-08-08 17:13:11.49039	Mio Mio Cola	cola
2017-08-08 16:32:18.654992	Caldener Medium	wasser
2017-08-08 16:30:53.150867	MIO-MIO-MATE	mate
2017-08-08 16:08:44.936649	Mio-Mio Banana	mate
2017-08-03 21:52:51.364157	MIO MIO Ginger	mate
2017-08-03 21:52:48.279868	MIO MIO Ginger	mate
2017-08-03 19:12:00.486755	Fortuna Apfelschorle	saft
2017-08-03 18:03:11.32624	MIO-MIO-MATE	mate
2017-08-03 15:54:06.665587	Mio Mio Cola	cola
2017-08-03 11:29:05.301488	Mio Mio Cola	cola
2017-08-02 21:05:09.995442	MIO MIO Ginger	mate
2017-08-02 17:30:19.52015	MIO MIO Ginger	mate
2017-08-02 16:33:36.678794	Mio Mio Cola	cola
2017-08-02 15:36:28.5755	Mio Mio Cola	cola
2017-08-02 14:05:59.839184	Club-Mate	mate
2017-08-01 22:18:58.624732	Esch-weger	bier
2017-08-01 21:39:24.414702	Jacobinus Bierspezialität	bier
2017-08-01 21:19:59.664595	Esch-weger	bier
2017-08-01 21:19:24.73271	Esch-weger	bier
2017-08-01 21:00:17.701592	Mio Mio Cola	cola
2017-08-01 20:27:35.770412	Esch-weger	bier
2017-08-01 20:20:19.532078	BECKS	bier
2017-08-01 19:40:20.092637	Jacobinus Bierspezialität	bier
2017-08-01 19:17:19.080791	Esch-weger	bier
2017-08-01 19:04:11.74464	Esch-weger	bier
2017-08-01 19:01:16.100582	MIO-MIO-MATE	mate
2017-08-01 18:34:09.4515	Edeka Mineralwasser	wasser
2017-08-01 18:23:37.709167	Mio Mio Cola	cola
2017-08-01 18:23:11.721342	Mio Mio Cola	cola
2017-08-01 18:20:24.074693	Esch-weger	bier
2017-08-01 17:41:42.09702	fritz-kola (0.33)	cola
2017-08-01 17:07:10.728722	Mio Mio Cola	cola
2017-08-01 17:02:56.758191	Mio-Mio Banana	mate
2017-08-01 17:00:23.332934	MIO MIO Ginger	mate
2017-08-01 16:58:55.823054	Mio Mio Cola	cola
2017-08-01 15:41:31.07528	Mio Mio Cola	cola
2017-08-01 05:17:37.47568	MIO-MIO-MATE	mate
2017-08-01 01:24:10.714464	Mio Mio Cola	cola
2017-07-31 21:36:07.349029	Fortuna Apfelschorle	saft
2017-07-31 20:13:55.64531	MIO MIO Ginger	mate
2017-07-31 18:56:53.365509	fritz-kola (0.33)	cola
2017-07-31 16:25:20.060888	MIO-MIO-MATE	mate
2017-07-31 15:36:58.646951	fritz-kola (0.33)	cola
2017-07-30 23:42:07.673077	Fortuna Apfelschorle	saft
2017-07-30 21:00:16.438637	Jacobinus Bierspezialität	bier
2017-07-30 20:29:31.492693	fritz-kola (0.33)	cola
2017-07-30 19:08:13.946751	MIO MIO Ginger	mate
2017-07-30 18:19:52.424416	MIO-MIO-MATE	mate
2017-07-30 18:06:08.972043	MIO-MIO-MATE	mate
2017-07-30 15:45:45.851887	MIO MIO Ginger	mate
2017-07-30 01:06:34.618354	Fortuna Apfelschorle	saft
2017-07-30 00:41:05.522976	Mio-Mio Banana	mate
2017-07-30 00:40:32.729633	Mio-Mio Banana	mate
2017-07-30 00:34:09.334701	BECKS	bier
2017-07-29 23:18:15.114263	MIO MIO Ginger	mate
2017-07-29 23:18:05.616149	MIO MIO Ginger	mate
2017-07-29 23:16:29.416951	Esch-weger	bier
2017-07-29 20:46:54.363331	Esch-weger	bier
2017-07-29 20:14:58.328347	Esch-weger	bier
2017-07-29 20:00:50.972284	Esch-weger	bier
2017-07-29 19:34:48.814158	BECKS	bier
2017-07-29 17:35:40.151695	MIO-MIO-MATE	mate
2017-07-29 17:35:24.590973	Mio Mio Cola	cola
2017-07-29 02:19:25.317283	MIO MIO Ginger	mate
2017-07-29 00:12:34.295591	fritz-kola (0.33)	cola
2017-07-28 22:53:34.126614	MIO MIO Ginger	mate
2017-07-28 20:46:32.85362	Mio Mio Cola	cola
2017-07-28 20:46:14.610657	MIO MIO Ginger	mate
2017-07-28 20:46:06.027879	MIO MIO Ginger	mate
2017-07-28 20:41:04.740384	Esch-weger	bier
2017-07-28 19:48:51.009351	Esch-weger	bier
2017-07-28 19:30:39.73026	MIO MIO Ginger	mate
2017-07-28 18:51:55.174748	Esch-weger	bier
2017-07-28 16:19:26.518673	Mio Mio Cola	cola
2017-07-27 23:21:48.787688	JEVER	bier
2017-07-27 23:19:57.077507	Esch-weger	bier
2017-07-27 22:29:47.959998	JEVER	bier
2017-07-27 21:55:47.471875	Esch-weger	bier
2017-07-27 21:22:36.758678	JEVER	bier
2017-07-27 21:14:01.809479	Esch-weger	bier
2017-07-27 19:59:19.585954	JEVER	bier
2017-07-27 18:24:50.449894	Mio Mio Cola	cola
2017-07-27 15:32:11.326571	Mio Mio Cola	cola
2017-07-27 15:31:25.938745	Mio Mio Cola	cola
2017-07-27 14:11:10.342822	MIO MIO Ginger	mate
2017-07-27 12:15:06.277412	Mio Mio Cola	cola
2017-07-26 22:08:26.753914	Esch-weger	bier
2017-07-26 22:06:59.391917	Esch-weger	bier
2017-07-26 21:23:55.660344	fritz-kola (0.33)	cola
2017-07-26 21:01:13.761824	Esch-weger	bier
2017-07-26 20:28:52.933216	Esch-weger	bier
2017-07-26 19:52:53.577582	MIO MIO Ginger	mate
2017-07-26 19:39:44.476769	Waldecker Sport	saft
2017-07-26 19:39:33.335508	Club-Mate	mate
2017-07-26 19:38:30.56966	JEVER	bier
2017-07-26 19:38:20.702427	Jacobinus Bierspezialität	bier
2017-07-26 19:38:10.479516	Esch-weger	bier
2017-07-26 18:43:49.806565	Jacobinus Bierspezialität	bier
2017-07-26 18:43:28.132706	Esch-weger	bier
2017-07-26 18:43:14.925642	Esch-weger	bier
2017-07-26 18:43:03.510058	Esch-weger	bier
2017-07-26 18:26:04.86597	Mio-Mio Banana	mate
2017-07-26 18:25:49.710688	MIO-MIO-MATE	mate
2017-07-26 18:12:25.771655	MIO MIO Ginger	mate
2017-07-26 18:12:19.486199	Jacobinus Bierspezialität	bier
2017-07-26 16:23:23.993995	Mio Mio Cola	cola
2017-07-26 15:22:00.968282	Mio Mio Cola	cola
2017-07-25 23:47:21.428967	Esch-weger	bier
2017-07-25 22:51:53.683481	Esch-weger	bier
2017-07-25 22:14:09.676217	Jacobinus Bierspezialität	bier
2017-07-25 22:02:35.313573	Jacobinus Bierspezialität	bier
2017-07-25 21:55:00.289027	Fortuna Apfelschorle	saft
2017-07-25 21:54:50.023784	Waldecker Sport	saft
2017-07-25 21:10:09.132014	Esch-weger	bier
2017-07-25 20:59:50.780834	Esch-weger	bier
2017-07-25 20:34:56.113597	fritz-kola (0.33)	cola
2017-07-25 20:11:42.358865	Esch-weger	bier
2017-07-25 20:11:35.586657	Esch-weger	bier
2017-07-25 19:24:28.898546	MIO-MIO-MATE	mate
2017-07-25 18:55:35.234934	Mio Mio Cola	cola
2017-07-25 18:55:04.496913	Mio Mio Cola	cola
2017-07-25 17:28:37.202154	Mio Mio Cola	cola
2017-07-25 16:54:17.661371	MIO-MIO-MATE	mate
2017-07-25 16:45:32.570954	MIO-MIO-MATE	mate
2017-07-25 16:38:56.699046	MIO MIO Ginger	mate
2017-07-25 16:29:56.36903	Mio Mio Cola	cola
2017-07-25 15:00:40.357527	Mio Mio Cola	cola
2017-07-25 13:43:07.745	Mio-Mio Banana	mate
2017-07-24 18:57:26.839037	Mio Mio Cola	cola
2017-07-24 02:01:02.593348	fritz-kola (0.33)	cola
2017-07-24 02:00:57.327285	fritz-kola (0.33)	cola
2017-07-23 23:07:33.054952	JEVER	bier
2017-07-23 22:23:58.838884	JEVER	bier
2017-07-23 21:56:12.55091	Jacobinus Bierspezialität	bier
2017-07-23 21:10:32.472063	MIO-MIO-MATE	mate
2017-07-23 21:03:31.698911	fritz-kola (0.33)	cola
2017-07-23 20:59:00.95709	Jever Fun Alkoholfrei	saft
2017-07-23 20:57:48.445446	fritz-kola (0.33)	cola
2017-07-23 20:52:22.400471	fritz-kola (0.33)	cola
2017-07-23 20:49:51.727091	Jacobinus Bierspezialität	bier
2017-07-23 20:11:40.066486	Jacobinus Bierspezialität	bier
2017-07-23 19:54:07.897417	BECKS	bier
2017-07-23 19:46:32.092698	MIO MIO Ginger	mate
2017-07-23 19:46:12.696522	MIO MIO Ginger	mate
2017-07-23 19:18:20.466247	MIO-MIO-MATE	mate
2017-07-23 19:09:15.02246	fritz-kola (0.33)	cola
2017-07-23 18:49:25.322655	MIO-MIO-MATE	mate
2017-07-23 18:34:25.647249	MIO-MIO-MATE	mate
2017-07-23 15:40:47.087835	MIO MIO Ginger	mate
2017-07-22 23:37:08.694457	JEVER	bier
2017-07-22 23:24:24.604981	BECKS	bier
2017-07-22 22:29:19.439651	JEVER	bier
2017-07-22 22:23:22.055077	Jacobinus Bierspezialität	bier
2017-07-22 21:28:31.305494	JEVER	bier
2017-07-22 21:06:09.248929	Jacobinus Bierspezialität	bier
2017-07-22 19:53:43.078836	Esch-weger	bier
2017-07-22 19:53:17.806783	JEVER	bier
2017-07-22 18:32:55.261972	Esch-weger	bier
2017-07-22 18:01:09.571674	Mio Mio Cola	cola
2017-07-22 16:14:23.267507	Caldener Medium	wasser
2017-07-19 21:03:58.647607	MIO-MIO-MATE	mate
2017-07-19 19:24:51.940323	Mio Mio Cola	cola
2017-07-19 19:04:02.823269	Fortuna Apfelschorle	saft
2017-07-19 16:55:16.429242	Mio Mio Cola	cola
2017-07-19 16:48:36.103476	Waldecker Sport	saft
2017-07-19 16:27:33.270071	Mio Mio Cola	cola
2017-07-19 16:12:35.529732	MIO-MIO-MATE	mate
2017-07-19 14:30:10.415513	MIO-MIO-MATE	mate
2017-07-18 23:49:54.117342	fritz-kola (0.33)	cola
2017-07-18 23:43:59.724297	Jacobinus Bierspezialität	bier
2017-07-18 22:32:44.977165	MIO-MIO-MATE	mate
2017-07-18 22:08:02.562166	Jever Fun Alkoholfrei	saft
2017-07-18 21:53:34.603109	Köstritzer	bier
2017-07-18 21:51:15.415676	fritz-kola (0.33)	cola
2017-07-18 21:32:15.400089	BECKS	bier
2017-07-18 21:00:38.90906	Esch-weger	bier
2017-07-18 20:56:07.359236	MIO-MIO-MATE	mate
2017-07-18 20:55:58.371227	fritz-kola (0.33)	cola
2017-07-18 20:54:25.077126	Mio Mio Cola	cola
2017-07-18 20:51:08.265563	Jever Fun Alkoholfrei	saft
2017-07-18 20:12:03.531996	Fortuna Apfelschorle	saft
2017-07-18 20:10:48.956679	Club-Mate Granat	mate
2017-07-18 20:02:27.598128	MIO MIO Ginger	mate
2017-07-18 19:42:59.998144	MIO MIO Ginger	mate
2017-07-18 19:29:14.154158	BECKS	bier
2017-07-18 19:27:52.276062	Club-Mate Granat	mate
2017-07-18 19:27:47.737869	Club-Mate Granat	mate
2017-07-18 18:55:35.991098	fritz-kola (0.33)	cola
2017-07-18 18:43:18.800899	fritz-kola (0.33)	cola
2017-07-18 18:05:29.454804	MIO MIO Ginger	mate
2017-07-18 18:05:16.108369	BECKS	bier
2017-07-18 18:01:50.737355	fritz-kola (0.33)	cola
2017-07-18 17:40:31.227159	Fortuna Apfelschorle	saft
2017-07-18 17:28:31.399474	Fortuna Apfelschorle	saft
2017-07-18 17:24:33.388453	fritz-kola (0.33)	cola
2017-07-18 17:11:44.531898	fritz-kola (0.33)	cola
2017-07-18 16:50:37.543008	Waldecker Sport	saft
2017-07-18 16:29:57.832791	MIO MIO Ginger	mate
2017-07-18 15:59:20.405624	Mio Mio Cola	cola
2017-07-18 15:59:11.139612	Mio Mio Cola	cola
2017-07-18 15:59:01.665136	fritz-kola (0.33)	cola
2017-07-18 15:05:20.462184	Mio-Mio Banana	mate
2017-07-17 22:06:14.599734	fritz-kola (0.33)	cola
2017-07-17 19:27:45.991275	Fortuna Apfelschorle	saft
2017-07-17 17:19:27.545785	Mio Mio Cola	cola
2017-07-17 13:56:04.189101	MIO MIO Ginger	mate
2017-07-16 22:29:23.465471	Esch-weger	bier
2017-07-16 21:35:30.262436	Esch-weger	bier
2017-07-16 20:33:14.770375	MIO MIO Ginger	mate
2017-07-16 20:30:35.197617	Esch-weger	bier
2017-07-16 20:20:52.949127	Club-Mate Granat	mate
2017-07-16 19:07:30.251133	Esch-weger	bier
2017-07-16 18:30:29.792924	MIO MIO Ginger	mate
2017-07-16 18:06:12.869459	Esch-weger	bier
2017-07-16 17:26:25.539882	BECKS	bier
2017-07-16 16:59:48.657123	Mio Mio Cola	cola
2017-07-15 22:22:35.226669	MIO MIO Ginger	mate
2017-07-15 21:10:37.15721	Mio Mio Cola	cola
2017-07-15 20:37:47.635679	BECKS	bier
2017-07-15 17:46:46.967111	Mio Mio Cola	cola
2017-07-15 01:21:45.781956	Fortuna Apfelschorle	saft
